caseid,weight,treatment,q16,milstat_1,milstat_2,milstat_3,milstat_4,milstat_5,q21_1,q21_2,q21_3,q21_4,q21_5,q21_6,q21_7,q21_8,q21_9,q21_10,q1s,q6s,q3s,q4a,q4b,q5,q7,q135,q136,q137,q123,q124,q125,q129s,q130s,q131s,q132s,q141s,birthyr,gender,race,educ,marstat,employ,faminc_new,child18,pid3,pid7,presvote16post,presvote20post,inputstate,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime,casualties,casualties_dummy,casualties_9,casualties_50,casualties_250,democracy,nuclear,ally,q135a,mc_1,mc_1_broad,mc_2,mc_3,mc_all,mc_all_broad,casualties_dummy_perceived,casualties_perceived,casualties_9_perceived,casualties_50_perceived,casualties_250_perceived,nuclear_perceived,ally_perceived,commitments,honorable,interests,prevent,age,female,republican,democrat,nationalism,nationalism_dummy,hawkishness,hawkishness_dummy,isolationism,isolationism_dummy,stronger_nonmilitary,stronger_military,stronger_military2,moderate_nonmilitary,moderate_military,weak_nonmilitary,weak_military,x_noforce,x_force,t_mean_noforce,t_upper_noforce,t_lower_noforce,t_mean_force,t_upper_force,t_lower_force,pvalue_force,pvalue_noforce,x_9,x_50,x_250,t_mean_9,t_upper_9,t_lower_9,t_mean_50,t_upper_50,t_lower_50,t_mean_250,t_upper_250,t_lower_250,pvalue_0_9,pvalue_9_50,pvalue_50_250,_est_m1,_est_m1a,_est_m3,_est_m3a,_est_m4,_est_m4a,_est_m2a,_est_m2
1465502235,.761233551439919,Group 13,7068,not selected,not selected,not selected,not selected,selected,not selected,selected,not selected,selected,not selected,not selected,selected,selected,selected,selected,Somewhat disagree,Somewhat agree,Somewhat agree,Can trust other nations,Not at all superior,Some,Somewhat disagree,0,Yes,Yes,Yes,,Send ground troops to attack Country A's forces,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,1968,Female,White,4-year,Widowed,Full-time,"$50,000 - $59,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,New Jersey,Yes,Liberal,Most of the time,Agnostic,Never,No,Not at all important,Seldom,1937926121000,1937926438000,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,5.3000002,1,0,1,.66666669,0,1.6666666,0,1,0,,0,1,,1,,0,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,1,1,1,1,1,1,1
1465492393,.577813774173041,Group 8,93591,not selected,not selected,not selected,selected,not selected,not selected,selected,selected,not selected,not selected,not selected,not selected,selected,selected,selected,Somewhat disagree,Somewhat disagree,Somewhat agree,Can't be too careful,Not at all superior,Very many,Strongly disagree,50,0,0,0,Impose economic sanctions on the attacker,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,1961,Female,Two or more races,Some college,Never married,Other,"$10,000 - $19,999",No,Independent,Lean Democrat,Hillary Clinton,Joe Biden,California,Yes,Moderate,Most of the time,Nothing in particular,Seldom,No,Very important,Several times a day,1937925714000,1937926531000,250,1,0,0,1,0,1,0,50,0,1,0,1,0,0,1,50,0,1,0,0,0,0,0,1,1,6,1,0,0,0,0,2.3333333,1,0,0,1,,,0,,0,,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,0,1,0,1,0,0,1
1465499987,.760393768110858,Group 26,62401,not selected,not selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Can't be too careful,Very superior,Some,Strongly agree,9,Yes,Yes,Yes,,Launch airstrikes against Country A's forces,Strongly agree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Somewhat agree,1971,Female,White,High school graduate,Divorced,Permanently disabled,"$50,000 - $59,999",No,Republican,Strong Republican,Did not vote for President,Did not vote for President,Illinois,No,Very conservative,Hardly at all,Protestant,Don't know,Yes,Somewhat important,Several times a day,1937926047000,1937926742000,9,1,1,0,0,1,0,1,9,1,1,0,1,0,0,1,9,1,0,0,1,1,1,0,0,1,5,1,1,0,2.6666667,1,2.3333333,1,4,1,,0,0,,0,,1,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,0,1,0,1,0,0,1
1465179951,1.33644001385663,Group 22,34205,not selected,not selected,not selected,not selected,selected,not selected,not selected,selected,selected,not selected,not selected,not selected,not selected,selected,selected,Strongly agree,Strongly disagree,Somewhat agree,Can't be too careful,A little superior,Very many,Strongly disagree,250,0,0,Yes,,Use nuclear weapons against Country A's forces,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,1952,Female,White,High school graduate,Divorced,Retired,"$30,000 - $39,999",No,Independent,Independent,Did not vote for President,Donald Trump,Florida,Yes,Conservative,Most of the time,Protestant,More than once a week,Yes,Very important,Once a day,1937926502000,1937926906000,9,1,1,0,0,1,1,0,250,0,1,0,1,0,0,1,250,0,0,1,0,0,0,0,0,0,6.9000001,1,0,0,.66666669,0,3.6666667,1,0,0,,1,1,,0,,0,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,0,1,0,1,0,0,1
1464816949,1.54914884402601,Group 10,91607,not selected,not selected,not selected,not selected,selected,not selected,selected,selected,selected,selected,selected,selected,selected,selected,selected,Strongly disagree,Strongly agree,Somewhat agree,Can't be too careful,A little superior,Very many,Somewhat agree,9,0,0,Yes,,Send ground troops to attack Country A's forces,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,1954,Female,Asian,High school graduate,Widowed,Retired,"$20,000 - $29,999",No,Democrat,Strong Democrat,Did not vote for President,Joe Biden,California,Yes,Moderate,Hardly at all,Nothing in particular,Never,No,Not at all important,Never,1937926377000,1937926946000,9,1,1,0,0,0,0,1,9,1,1,1,0,0,0,1,9,1,0,0,0,0,0,0,0,0,6.6999998,1,0,1,.66666669,0,1,0,3,1,,0,1,,1,,0,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,0,1,0,1,0,0,1
1465490647,.940227268807511,Group 17,80107,not selected,not selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,selected,Somewhat agree,Somewhat agree,Somewhat agree,Can trust other nations,Somewhat superior,Some,Somewhat disagree,0,0,0,0,Impose economic sanctions on the attacker,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,1963,Female,White,4-year,Married,Full-time,"$70,000 - $79,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Colorado,Yes,Liberal,Some of the time,Nothing in particular,Never,No,Not at all important,Never,1937924615000,1937927045000,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,5.8000002,1,0,1,2,0,2.3333333,1,1,0,1,,,0,,0,,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,1,1,1,1,1,1,1
1463196251,.951241752343432,Group 25,37210,not selected,not selected,not selected,not selected,selected,selected,not selected,selected,selected,not selected,not selected,selected,not selected,selected,not selected,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Can't be too careful,Not at all superior,Very many,Somewhat agree,0,0,Yes,0,Impose economic sanctions on the attacker,,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,1974,Female,White,Post-grad,Divorced,Full-time,"$40,000 - $49,999",No,Independent,Lean Democrat,Hillary Clinton,Joe Biden,Tennessee,Yes,Moderate,Most of the time,Buddhist,Never,No,Not too important,Seldom,1937926811000,1937927123000,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4.6999998,1,0,0,0,0,1.3333334,0,3,1,1,,,0,,0,,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,1,1,1,1,1,1,1
1465503305,1.09088586442379,Group 1,47356,not selected,not selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,Somewhat agree,Somewhat disagree,Somewhat agree,Can't be too careful,Very superior,A few,Strongly disagree,0,0,0,0,Lodge a diplomatic protest,,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,1975,Female,White,High school graduate,Never married,Permanently disabled,Prefer not to say,No,Republican,Strong Republican,Donald Trump,Donald Trump,Indiana,Yes,Very conservative,Some of the time,Protestant,Seldom,Yes,Very important,A few times a week,1937926932000,1937927208000,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,4.5999999,1,1,0,3.3333333,1,3,1,0,0,0,,,1,,0,,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,1,1,1,1,1,1,1
1465474169,.96,Group 26,95834,not selected,not selected,selected,selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,selected,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Can't be too careful,Somewhat superior,Some,Somewhat disagree,9,0,Yes,Yes,,Launch airstrikes against Country A's forces,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,1961,Male,Black,4-year,Married,Full-time,"$150,000 - $199,999",No,Democrat,Not very strong Democrat,Hillary Clinton,Joe Biden,California,Yes,Moderate,Most of the time,Protestant,More than once a week,No,Very important,Several times a day,1937926532000,1937927287000,9,1,1,0,0,1,0,1,9,1,1,1,1,1,1,1,9,1,0,0,0,1,1,1,1,0,6,0,0,1,2,0,1.3333334,0,1,0,,0,0,,0,,1,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,1,1,1,1,1,1,1
1465503513,.761233551439919,Group 18,55014,not selected,not selected,not selected,selected,not selected,not selected,not selected,selected,selected,not selected,not selected,not selected,not selected,selected,selected,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Can't be too careful,Not at all superior,A few,Somewhat disagree,9,0,0,Yes,,Launch airstrikes against Country A's forces,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly disagree,1957,Female,White,4-year,Married,Retired,"$10,000 - $19,999",No,Independent,Independent,Hillary Clinton,Joe Biden,Minnesota,Yes,Moderate,Some of the time,Roman Catholic,A few times a year,No,Not too important,A few times a month,1937927071000,1937927340000,9,1,1,0,0,1,0,0,9,1,1,1,1,1,1,1,9,1,0,0,0,0,0,0,1,0,6.4000001,1,0,0,1.3333334,0,2.3333333,1,1,0,,0,0,,0,,1,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,1,1,1,1,1,1,1
1465189901,1.16952122526582,Group 27,8244,not selected,not selected,not selected,selected,not selected,selected,not selected,selected,selected,selected,selected,selected,not selected,selected,selected,Somewhat agree,Somewhat disagree,Strongly agree,Can't be too careful,Somewhat superior,None,Somewhat disagree,50,Yes,Yes,Yes,,Launch airstrikes against Country A's forces,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,1948,Female,White,High school graduate,Widowed,Retired,"$30,000 - $39,999",No,Republican,Not very strong Republican,Donald Trump,Donald Trump,New Jersey,Yes,Conservative,Most of the time,Nothing in particular,Never,No,Very important,Several times a day,1937926700000,1937927384000,50,1,0,1,0,1,0,1,50,1,1,0,1,0,0,1,50,0,1,0,1,1,1,1,1,1,7.3000002,1,1,0,3.3333333,1,3.3333333,1,1,0,,0,0,,0,,1,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,0,1,0,1,0,0,1
1465503035,1.1496652812535,Group 28,8054,not selected,not selected,not selected,not selected,selected,not selected,not selected,selected,selected,selected,selected,selected,not selected,selected,selected,Strongly agree,Strongly disagree,Strongly agree,Can't be too careful,Very superior,None,Somewhat disagree,250,0,Yes,Yes,,Launch airstrikes against Country A's forces,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,1975,Female,White,4-year,Married,Homemaker,"$80,000 - $99,999",Yes,Republican,Strong Republican,Donald Trump,Donald Trump,New Jersey,Yes,Conservative,Most of the time,Something else,More than once a week,No,Very important,Once a day,1937926743000,1937927401000,250,1,0,0,1,1,0,1,250,1,1,1,1,1,1,1,250,0,0,1,0,1,1,1,1,1,4.5999999,1,1,0,4,1,4,1,1,0,,0,0,,0,,1,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,1,1,1,1,1,1,1
1463940861,1.16952122526582,Group 1,13126,not selected,not selected,not selected,not selected,selected,not selected,not selected,selected,not selected,not selected,not selected,selected,not selected,selected,selected,Somewhat agree,Somewhat disagree,Somewhat agree,Can't be too careful,Not at all superior,Some,Neither agree nor disagree,0,0,Yes,0,Impose economic sanctions on the attacker,,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,1950,Female,White,High school graduate,Married,Retired,"$40,000 - $49,999",No,Independent,Independent,Donald Trump,Donald Trump,New York,Yes,Very conservative,Hardly at all,Protestant,Once a week,Yes,Very important,Several times a day,1937927015000,1937927541000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7.0999999,1,0,0,.66666669,0,3,1,2,0,1,,,0,,0,,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,0,1,0,1,0,0,1
1465503481,1.19320832010954,Group 13,24963,not selected,not selected,not selected,not selected,selected,not selected,selected,selected,selected,not selected,selected,selected,not selected,not selected,selected,Strongly agree,Somewhat disagree,Strongly agree,Can't be too careful,Somewhat superior,None,Somewhat agree,0,0,Yes,0,Impose economic sanctions on the attacker,,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,1971,Female,White,High school graduate,Married,Full-time,Prefer not to say,Yes,Republican,Strong Republican,Donald Trump,Donald Trump,West Virginia,Yes,Conservative,Most of the time,Protestant,Once or twice a month,Yes,Very important,Once a day,1937927059000,1937927619000,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,5,1,1,0,3.3333333,1,3.6666667,1,3,1,1,,,0,,0,,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,0,1,0,1,0,0,1
1465503739,1.09866161240442,Group 3,76711,not selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,Somewhat agree,Somewhat disagree,Somewhat agree,Can't be too careful,Somewhat superior,A few,Somewhat disagree,50,Yes,0,0,Impose economic sanctions on the attacker,,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,1964,Male,White,High school graduate,Divorced,Unemployed,"$10,000 - $19,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,Texas,Yes,Conservative,Most of the time,Protestant,Seldom,Yes,Very important,A few times a week,1937927234000,1937927639000,50,1,0,1,0,0,0,0,50,1,1,0,1,0,0,1,50,0,1,0,1,0,0,1,0,1,5.6999998,0,1,0,2.6666667,1,3,1,1,0,1,,,0,,0,,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,0,1,0,1,0,0,1
1464502481,.943722007370842,Group 8,40067,not selected,not selected,not selected,selected,not selected,not selected,selected,selected,selected,not selected,selected,selected,selected,selected,selected,Strongly agree,Neither agree nor disagree,Somewhat disagree,Can't be too careful,Not at all superior,None,Strongly disagree,250,Yes,0,0,Impose economic sanctions on the attacker,,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,1944,Female,Two or more races,Some college,Widowed,Full-time,"Less than $10,000",No,Other,Independent,Donald Trump,Donald Trump,Kentucky,Yes,Very conservative,Most of the time,Protestant,Seldom,No,Very important,Several times a day,1937927232000,1937927825000,250,1,0,0,1,0,1,0,250,1,1,1,1,1,1,1,250,0,0,1,1,0,0,0,1,0,7.6999998,1,0,0,2,0,2.3333333,1,0,0,1,,,0,,0,,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,1,1,1,1,1,1,1
1465503809,.951241752343432,Group 5,92821,not selected,not selected,not selected,selected,not selected,not selected,not selected,selected,selected,not selected,not selected,selected,selected,selected,selected,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Can trust other nations,Not at all superior,A few,Somewhat disagree,0,Yes,0,0,Impose economic sanctions on the attacker,,Somewhat disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,1963,Female,White,Post-grad,Never married,Full-time,Prefer not to say,No,Independent,Lean Democrat,Hillary Clinton,Joe Biden,California,Yes,Liberal,Most of the time,Nothing in particular,Seldom,No,Not too important,Seldom,1937927289000,1937927861000,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,5.8000002,1,0,0,1.3333334,0,1.3333334,0,1,0,1,,,0,,0,,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,1,1,1,1,1,1,1
1465152781,.753133216293895,Group 24,64079,not selected,selected,selected,not selected,not selected,not selected,selected,selected,not selected,not selected,not selected,not selected,selected,selected,selected,Strongly agree,Somewhat disagree,Somewhat agree,Can't be too careful,Somewhat superior,A few,Somewhat disagree,250,Yes,0,Yes,,Launch airstrikes against Country A's forces,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,Somewhat agree,1967,Male,Hispanic,4-year,Divorced,Part-time,"$100,000 - $119,999",No,Republican,Not very strong Republican,Donald Trump,Donald Trump,Missouri,Yes,Moderate,Some of the time,Roman Catholic,A few times a year,No,Somewhat important,A few times a week,1937926378000,1937927890000,250,1,0,0,1,1,1,0,250,1,1,1,1,1,1,1,250,0,0,1,1,0,1,1,1,1,5.4000001,0,1,0,2.6666667,1,3.3333333,1,1,0,,0,0,,0,,1,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,1,1,1,1,1,1,1
1465504207,1.24243940413632,Group 6,91770,not selected,not selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,Somewhat agree,Strongly disagree,Somewhat agree,Can't be too careful,Somewhat superior,Some,Somewhat agree,9,Yes,Yes,Yes,,Launch airstrikes against Country A's forces,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,1969,Male,White,Post-grad,Divorced,Full-time,"$70,000 - $79,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,California,Yes,Conservative,Most of the time,Eastern or Greek Orthodox,Seldom,No,Somewhat important,A few times a week,1937927571000,1937927896000,9,1,1,0,0,0,1,0,9,1,1,1,0,0,0,1,9,1,0,0,1,1,1,0,1,0,5.1999998,0,1,0,2,0,3.3333333,1,3,1,,0,0,,0,,1,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,0,1,0,1,0,0,1
1465510827,.864227819524277,Group 29,95035,not selected,not selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,selected,Strongly disagree,Somewhat agree,Somewhat disagree,Can trust other nations,A little superior,Very many,Strongly disagree,0,Yes,Yes,Yes,,Send ground troops to attack Country A's forces,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,2002,Female,Asian,Some college,Never married,Student,Prefer not to say,No,Democrat,Strong Democrat,Did not vote for President,Joe Biden,California,Yes,Very liberal,Some of the time,Atheist,Never,No,Not too important,Never,1937928087000,1937928240000,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1.9,1,0,1,.66666669,0,.66666669,0,0,0,,0,1,,1,,0,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,1,1,1,1,1,1,1
1465513511,.326853097353101,Group 14,92040,not selected,not selected,selected,selected,not selected,not selected,selected,selected,selected,not selected,not selected,not selected,selected,selected,selected,Strongly agree,Somewhat disagree,Somewhat agree,Can't be too careful,Somewhat superior,A few,Somewhat disagree,9,Yes,Yes,Yes,,Launch airstrikes against Country A's forces,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,1962,Male,White,Post-grad,Married,Full-time,"$250,000 - $349,999",No,Republican,Not very strong Republican,Gary Johnson,Jo Jorgensen,California,Yes,Moderate,Most of the time,Protestant,Once a week,Yes,Somewhat important,Several times a day,1937927881000,1937928303000,9,1,1,0,0,0,1,1,9,1,1,1,1,1,1,1,9,1,0,0,1,1,1,1,1,1,5.9000001,0,1,0,2.6666667,1,3.3333333,1,1,0,,0,0,,0,,1,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,1,1,1,1,1,1,1
1465483527,.701429052923169,Group 11,97202,not selected,not selected,not selected,not selected,selected,not selected,selected,selected,not selected,not selected,not selected,not selected,selected,selected,selected,Somewhat disagree,Somewhat agree,Somewhat agree,Can't be too careful,Not at all superior,Very many,Strongly disagree,50,0,Yes,Yes,,Launch airstrikes against Country A's forces,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,1976,Male,Two or more races,Some college,Domestic / civil partnership,Full-time,"$80,000 - $99,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Oregon,Yes,Very liberal,Most of the time,Atheist,Never,No,Not at all important,Never,1937928045000,1937928362000,50,1,0,1,0,0,0,1,50,1,1,1,1,1,1,1,50,0,1,0,0,1,1,1,1,1,4.5,0,0,1,0,0,1.6666666,0,0,0,,0,0,,0,,1,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,1,1,1,1,1,1,1
1465504089,.744645326430751,Group 9,37211,not selected,selected,not selected,selected,not selected,selected,selected,selected,selected,selected,selected,selected,selected,selected,selected,Strongly disagree,Strongly agree,Somewhat agree,Can't be too careful,A little superior,Some,Somewhat agree,9,0,Yes,0,Impose economic sanctions on the attacker,,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,1959,Male,White,Some college,Married,Full-time,"$50,000 - $59,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Tennessee,Yes,Liberal,Most of the time,Protestant,Once a week,Yes,Very important,Several times a day,1937927489000,1937928447000,0,0,0,0,0,0,0,1,9,0,0,1,1,0,0,1,9,1,0,0,0,1,0,0,0,0,6.1999998,0,0,1,1.3333334,0,1,0,3,1,1,,,0,,0,,1,1,,,,,,,,,.5,1,1.5,,,,,,,,,,,,,1,0,1,0,1,0,0,1
